year,Value,country_code,indicator
2022,23.6101151024123,MYS,NE.GDI.TOTL.ZS
2021,22.1257083996672,MYS,NE.GDI.TOTL.ZS
2024,,NAM,NE.GDI.TOTL.ZS
2023,27.7535483924063,NAM,NE.GDI.TOTL.ZS
2022,19.9908884764423,NAM,NE.GDI.TOTL.ZS
2021,17.5126568387859,NAM,NE.GDI.TOTL.ZS
2024,,NER,NE.GDI.TOTL.ZS
2023,26.446775142129,NER,NE.GDI.TOTL.ZS
2022,29.6208107643846,NER,NE.GDI.TOTL.ZS
2021,27.5604161245789,NER,NE.GDI.TOTL.ZS
2024,,NGA,NE.GDI.TOTL.ZS
2023,,NGA,NE.GDI.TOTL.ZS
2022,,NGA,NE.GDI.TOTL.ZS
2021,,NGA,NE.GDI.TOTL.ZS
2024,,NIC,NE.GDI.TOTL.ZS
2023,23.027221040513,NIC,NE.GDI.TOTL.ZS
2022,21.7813052717075,NIC,NE.GDI.TOTL.ZS
2021,23.2832322533827,NIC,NE.GDI.TOTL.ZS
2024,,NLD,NE.GDI.TOTL.ZS
2023,19.9597414384989,NLD,NE.GDI.TOTL.ZS
2022,22.8632951641142,NLD,NE.GDI.TOTL.ZS
2021,22.1938197521171,NLD,NE.GDI.TOTL.ZS
2024,,NOR,NE.GDI.TOTL.ZS
2023,25.8760167755779,NOR,NE.GDI.TOTL.ZS
2022,21.6940045793851,NOR,NE.GDI.TOTL.ZS
2021,25.0880506650083,NOR,NE.GDI.TOTL.ZS
2024,,NPL,NE.GDI.TOTL.ZS
2023,31.6586844616973,NPL,NE.GDI.TOTL.ZS
2022,37.6438482526402,NPL,NE.GDI.TOTL.ZS
2021,35.1635974648363,NPL,NE.GDI.TOTL.ZS
2024,,NZL,NE.GDI.TOTL.ZS
2023,23.5633177564404,NZL,NE.GDI.TOTL.ZS
2022,25.7865982772444,NZL,NE.GDI.TOTL.ZS
2021,25.160205464554,NZL,NE.GDI.TOTL.ZS
2024,,OMN,NE.GDI.TOTL.ZS
2023,,OMN,NE.GDI.TOTL.ZS
2022,26.8827946397041,OMN,NE.GDI.TOTL.ZS
2021,27.8559089826066,OMN,NE.GDI.TOTL.ZS
2024,,PAK,NE.GDI.TOTL.ZS
2023,14.1148906380341,PAK,NE.GDI.TOTL.ZS
2022,15.560542680423,PAK,NE.GDI.TOTL.ZS
2021,14.5346932032028,PAK,NE.GDI.TOTL.ZS
2024,,PAN,NE.GDI.TOTL.ZS
2023,37.7301749385733,PAN,NE.GDI.TOTL.ZS
2022,35.9504100187104,PAN,NE.GDI.TOTL.ZS
2021,31.2989342864308,PAN,NE.GDI.TOTL.ZS
2024,,PER,NE.GDI.TOTL.ZS
2023,18.8085161599425,PER,NE.GDI.TOTL.ZS
2022,22.1998901969579,PER,NE.GDI.TOTL.ZS
2021,22.333500307384,PER,NE.GDI.TOTL.ZS
2024,,PHL,NE.GDI.TOTL.ZS
2023,23.3211783050651,PHL,NE.GDI.TOTL.ZS
2022,24.6858616763102,PHL,NE.GDI.TOTL.ZS
2021,21.1407371483135,PHL,NE.GDI.TOTL.ZS
2024,,PLW,NE.GDI.TOTL.ZS
2023,,PLW,NE.GDI.TOTL.ZS
2022,38.4182056444169,PLW,NE.GDI.TOTL.ZS
2021,37.0171894752623,PLW,NE.GDI.TOTL.ZS
2024,,PNG,NE.GDI.TOTL.ZS
2023,,PNG,NE.GDI.TOTL.ZS
2022,,PNG,NE.GDI.TOTL.ZS
2021,,PNG,NE.GDI.TOTL.ZS
2024,,POL,NE.GDI.TOTL.ZS
2023,17.5207328294543,POL,NE.GDI.TOTL.ZS
2022,22.059467565345,POL,NE.GDI.TOTL.ZS
2021,21.8106734577786,POL,NE.GDI.TOTL.ZS
2024,,PRI,NE.GDI.TOTL.ZS
2023,14.2096464615194,PRI,NE.GDI.TOTL.ZS
2022,14.0082699934488,PRI,NE.GDI.TOTL.ZS
2021,11.3679286945181,PRI,NE.GDI.TOTL.ZS
2024,,PRT,NE.GDI.TOTL.ZS
2023,20.5193634906027,PRT,NE.GDI.TOTL.ZS
2022,21.3735178930078,PRT,NE.GDI.TOTL.ZS
2021,20.9347674224953,PRT,NE.GDI.TOTL.ZS
2024,,PRY,NE.GDI.TOTL.ZS
2023,19.6083334380963,PRY,NE.GDI.TOTL.ZS
2022,27.6864351426555,PRY,NE.GDI.TOTL.ZS
2021,23.9981273744231,PRY,NE.GDI.TOTL.ZS
2024,,PSE,NE.GDI.TOTL.ZS
2023,26.2054555473916,PSE,NE.GDI.TOTL.ZS
2022,26.5231796718061,PSE,NE.GDI.TOTL.ZS
2021,25.4514329891214,PSE,NE.GDI.TOTL.ZS
2024,,QAT,NE.GDI.TOTL.ZS
2023,,QAT,NE.GDI.TOTL.ZS
2022,30.6432344873876,QAT,NE.GDI.TOTL.ZS
2021,36.8015620850895,QAT,NE.GDI.TOTL.ZS
2024,,ROU,NE.GDI.TOTL.ZS
2023,25.7736168430604,ROU,NE.GDI.TOTL.ZS
2022,26.9666630681205,ROU,NE.GDI.TOTL.ZS
2021,26.2841730432192,ROU,NE.GDI.TOTL.ZS
2024,,RUS,NE.GDI.TOTL.ZS
2023,25.6976089444481,RUS,NE.GDI.TOTL.ZS
2022,22.7929344845157,RUS,NE.GDI.TOTL.ZS
2021,22.7091729296896,RUS,NE.GDI.TOTL.ZS
2024,,RWA,NE.GDI.TOTL.ZS
2023,23.2859021868078,RWA,NE.GDI.TOTL.ZS
2022,25.7418264094258,RWA,NE.GDI.TOTL.ZS
2021,26.9691728672631,RWA,NE.GDI.TOTL.ZS
2024,,SAU,NE.GDI.TOTL.ZS
2023,29.3421201188179,SAU,NE.GDI.TOTL.ZS
2022,26.4274045901236,SAU,NE.GDI.TOTL.ZS
2021,25.4481198626637,SAU,NE.GDI.TOTL.ZS
2024,,SDN,NE.GDI.TOTL.ZS
2023,2.17279846200315,SDN,NE.GDI.TOTL.ZS
2022,2.17826429341476,SDN,NE.GDI.TOTL.ZS
2021,3.46580920270714,SDN,NE.GDI.TOTL.ZS
2024,,SEN,NE.GDI.TOTL.ZS
2023,44.2946347218023,SEN,NE.GDI.TOTL.ZS
2022,45.5934431543034,SEN,NE.GDI.TOTL.ZS
2021,38.3530133013182,SEN,NE.GDI.TOTL.ZS
2024,,SGP,NE.GDI.TOTL.ZS
2023,21.0190163289694,SGP,NE.GDI.TOTL.ZS
2022,22.3189340867342,SGP,NE.GDI.TOTL.ZS
2021,23.9666061693542,SGP,NE.GDI.TOTL.ZS
2024,,SLB,NE.GDI.TOTL.ZS
2023,,SLB,NE.GDI.TOTL.ZS
2022,23.3629496262085,SLB,NE.GDI.TOTL.ZS
2021,16.9501643741515,SLB,NE.GDI.TOTL.ZS
2024,,SLE,NE.GDI.TOTL.ZS
2023,19.7173429649676,SLE,NE.GDI.TOTL.ZS
2022,14.8810219962134,SLE,NE.GDI.TOTL.ZS
2021,14.1029300012869,SLE,NE.GDI.TOTL.ZS
2024,,SLV,NE.GDI.TOTL.ZS
2023,19.279172333181,SLV,NE.GDI.TOTL.ZS
2022,23.2087860421671,SLV,NE.GDI.TOTL.ZS
2021,23.3549127263788,SLV,NE.GDI.TOTL.ZS
2024,,SMR,NE.GDI.TOTL.ZS
2023,,SMR,NE.GDI.TOTL.ZS
2022,23.025957538683,SMR,NE.GDI.TOTL.ZS
2021,22.2349479785745,SMR,NE.GDI.TOTL.ZS
2024,,SRB,NE.GDI.TOTL.ZS
2023,24.615505106431,SRB,NE.GDI.TOTL.ZS
2022,26.3897108714517,SRB,NE.GDI.TOTL.ZS
2021,24.9450929619478,SRB,NE.GDI.TOTL.ZS
2024,,STP,NE.GDI.TOTL.ZS
2023,,STP,NE.GDI.TOTL.ZS
2022,,STP,NE.GDI.TOTL.ZS
2021,,STP,NE.GDI.TOTL.ZS
2024,,SUR,NE.GDI.TOTL.ZS
2023,,SUR,NE.GDI.TOTL.ZS
2022,,SUR,NE.GDI.TOTL.ZS
2021,,SUR,NE.GDI.TOTL.ZS
2024,,SVK,NE.GDI.TOTL.ZS
2023,19.3066196572379,SVK,NE.GDI.TOTL.ZS
2022,23.1868682603526,SVK,NE.GDI.TOTL.ZS
2021,22.7745206620807,SVK,NE.GDI.TOTL.ZS
2024,,SVN,NE.GDI.TOTL.ZS
2023,22.2261745390109,SVN,NE.GDI.TOTL.ZS
2022,24.4190359412091,SVN,NE.GDI.TOTL.ZS
2021,21.8553531475504,SVN,NE.GDI.TOTL.ZS
2024,,SWE,NE.GDI.TOTL.ZS
2023,24.9988036783869,SWE,NE.GDI.TOTL.ZS
2022,26.9258173320619,SWE,NE.GDI.TOTL.ZS
2021,25.2564742548596,SWE,NE.GDI.TOTL.ZS
2024,,SWZ,NE.GDI.TOTL.ZS
2023,,SWZ,NE.GDI.TOTL.ZS
2022,,SWZ,NE.GDI.TOTL.ZS
2021,,SWZ,NE.GDI.TOTL.ZS
2024,,SYC,NE.GDI.TOTL.ZS
2023,16.0711650842989,SYC,NE.GDI.TOTL.ZS
2022,15.2715047186183,SYC,NE.GDI.TOTL.ZS
2021,16.4677161262206,SYC,NE.GDI.TOTL.ZS
2024,,SYR,NE.GDI.TOTL.ZS
2023,,SYR,NE.GDI.TOTL.ZS
2022,,SYR,NE.GDI.TOTL.ZS
2021,,SYR,NE.GDI.TOTL.ZS
2024,,TCD,NE.GDI.TOTL.ZS
2023,25.7554813932324,TCD,NE.GDI.TOTL.ZS
2022,14.9740420288316,TCD,NE.GDI.TOTL.ZS
2021,18.9733376110108,TCD,NE.GDI.TOTL.ZS
2024,,TGO,NE.GDI.TOTL.ZS
2023,22.9544796791665,TGO,NE.GDI.TOTL.ZS
2022,21.4192500083402,TGO,NE.GDI.TOTL.ZS
2021,19.8641167480539,TGO,NE.GDI.TOTL.ZS
2024,,THA,NE.GDI.TOTL.ZS
2023,22.5363320845542,THA,NE.GDI.TOTL.ZS
2022,27.8291335345262,THA,NE.GDI.TOTL.ZS
2021,28.6255149858132,THA,NE.GDI.TOTL.ZS
2024,,TJK,NE.GDI.TOTL.ZS
2023,,TJK,NE.GDI.TOTL.ZS
2022,35.4675046982739,TJK,NE.GDI.TOTL.ZS
2021,34.8738527231408,TJK,NE.GDI.TOTL.ZS
2024,,TKM,NE.GDI.TOTL.ZS
2023,,TKM,NE.GDI.TOTL.ZS
2022,,TKM,NE.GDI.TOTL.ZS
2021,,TKM,NE.GDI.TOTL.ZS
2024,,TLS,NE.GDI.TOTL.ZS
2023,20.4848905261552,TLS,NE.GDI.TOTL.ZS
2022,10.5954633088512,TLS,NE.GDI.TOTL.ZS
2021,14.4003526507303,TLS,NE.GDI.TOTL.ZS
2024,,TON,NE.GDI.TOTL.ZS
2023,,TON,NE.GDI.TOTL.ZS
2022,26.8041635651884,TON,NE.GDI.TOTL.ZS
2021,35.8138451321797,TON,NE.GDI.TOTL.ZS
2024,,TTO,NE.GDI.TOTL.ZS
2023,,TTO,NE.GDI.TOTL.ZS
2022,,TTO,NE.GDI.TOTL.ZS
2021,19.8129638427556,TTO,NE.GDI.TOTL.ZS
2024,,TUN,NE.GDI.TOTL.ZS
2023,15.8850909225967,TUN,NE.GDI.TOTL.ZS
2022,17.5948248645204,TUN,NE.GDI.TOTL.ZS
2021,15.2397959261677,TUN,NE.GDI.TOTL.ZS
2024,,TUR,NE.GDI.TOTL.ZS
2023,29.9641679336776,TUR,NE.GDI.TOTL.ZS
2022,35.0399404629645,TUR,NE.GDI.TOTL.ZS
2021,31.4044678140387,TUR,NE.GDI.TOTL.ZS
2024,,TZA,NE.GDI.TOTL.ZS
2023,41.0023887360624,TZA,NE.GDI.TOTL.ZS
2022,41.0677624080732,TZA,NE.GDI.TOTL.ZS
2021,39.6866788606001,TZA,NE.GDI.TOTL.ZS
2024,,UGA,NE.GDI.TOTL.ZS
2023,22.8160132458418,UGA,NE.GDI.TOTL.ZS
2022,24.201342621546,UGA,NE.GDI.TOTL.ZS
2021,24.0863683469285,UGA,NE.GDI.TOTL.ZS
2024,,UKR,NE.GDI.TOTL.ZS
2023,15.1307353745321,UKR,NE.GDI.TOTL.ZS
2022,12.1132886209386,UKR,NE.GDI.TOTL.ZS
2021,14.4674526848937,UKR,NE.GDI.TOTL.ZS
2024,,URY,NE.GDI.TOTL.ZS
2023,17.2550890049815,URY,NE.GDI.TOTL.ZS
2022,18.9174755454575,URY,NE.GDI.TOTL.ZS
2021,18.2770167792027,URY,NE.GDI.TOTL.ZS
2024,,USA,NE.GDI.TOTL.ZS
2023,21.5410327347688,USA,NE.GDI.TOTL.ZS
2022,21.9497730851586,USA,NE.GDI.TOTL.ZS
2021,21.3332820408248,USA,NE.GDI.TOTL.ZS
2024,,UZB,NE.GDI.TOTL.ZS
2023,34.4111563617742,UZB,NE.GDI.TOTL.ZS
2022,34.8667419109999,UZB,NE.GDI.TOTL.ZS
2021,37.6931748383509,UZB,NE.GDI.TOTL.ZS
2024,,VCT,NE.GDI.TOTL.ZS
2023,,VCT,NE.GDI.TOTL.ZS
2022,,VCT,NE.GDI.TOTL.ZS
2021,,VCT,NE.GDI.TOTL.ZS
2024,,VEN,NE.GDI.TOTL.ZS
2023,,VEN,NE.GDI.TOTL.ZS
2022,,VEN,NE.GDI.TOTL.ZS
2021,,VEN,NE.GDI.TOTL.ZS
2024,,VNM,NE.GDI.TOTL.ZS
2023,31.9617513892211,VNM,NE.GDI.TOTL.ZS
2022,32.5680951436621,VNM,NE.GDI.TOTL.ZS
2021,32.89560233669,VNM,NE.GDI.TOTL.ZS
2024,,VUT,NE.GDI.TOTL.ZS
2023,,VUT,NE.GDI.TOTL.ZS
2022,56.0657072347499,VUT,NE.GDI.TOTL.ZS
2021,55.0580160156888,VUT,NE.GDI.TOTL.ZS
2024,,WSM,NE.GDI.TOTL.ZS
2023,37.079250211303,WSM,NE.GDI.TOTL.ZS
2022,34.8126787103168,WSM,NE.GDI.TOTL.ZS
2021,34.8951307273989,WSM,NE.GDI.TOTL.ZS
2024,,YEM,NE.GDI.TOTL.ZS
2023,,YEM,NE.GDI.TOTL.ZS
2022,,YEM,NE.GDI.TOTL.ZS
2021,,YEM,NE.GDI.TOTL.ZS
2024,,ZAF,NE.GDI.TOTL.ZS
2023,15.5380933769084,ZAF,NE.GDI.TOTL.ZS
2022,15.415075319943,ZAF,NE.GDI.TOTL.ZS
2021,12.7964275954655,ZAF,NE.GDI.TOTL.ZS
2024,,ZMB,NE.GDI.TOTL.ZS
2023,31.4450686240954,ZMB,NE.GDI.TOTL.ZS
2022,26.980508150543,ZMB,NE.GDI.TOTL.ZS
2021,31.3669178305336,ZMB,NE.GDI.TOTL.ZS
2024,,ZWE,NE.GDI.TOTL.ZS
2023,16.2740397950954,ZWE,NE.GDI.TOTL.ZS
2022,14.6103385551648,ZWE,NE.GDI.TOTL.ZS
2021,15.5070578715947,ZWE,NE.GDI.TOTL.ZS
2024,,ABW,NY.GNS.ICTR.ZS
2023,17.5666014472599,ABW,NY.GNS.ICTR.ZS
2022,17.2051788269796,ABW,NY.GNS.ICTR.ZS
2021,9.93538173774522,ABW,NY.GNS.ICTR.ZS
2024,,AFG,NY.GNS.ICTR.ZS
2023,,AFG,NY.GNS.ICTR.ZS
2022,,AFG,NY.GNS.ICTR.ZS
2021,,AFG,NY.GNS.ICTR.ZS
2024,,AGO,NY.GNS.ICTR.ZS
2023,28.3837613800852,AGO,NY.GNS.ICTR.ZS
2022,36.5952947489376,AGO,NY.GNS.ICTR.ZS
2021,38.2908476584533,AGO,NY.GNS.ICTR.ZS
2024,,ALB,NY.GNS.ICTR.ZS
2023,21.9664584876914,ALB,NY.GNS.ICTR.ZS
2022,21.035003412436,ALB,NY.GNS.ICTR.ZS
2021,21.1404891325512,ALB,NY.GNS.ICTR.ZS
2024,,ARE,NY.GNS.ICTR.ZS
2023,,ARE,NY.GNS.ICTR.ZS
2022,,ARE,NY.GNS.ICTR.ZS
2021,,ARE,NY.GNS.ICTR.ZS
2024,,ARG,NY.GNS.ICTR.ZS
2023,15.8917417806538,ARG,NY.GNS.ICTR.ZS
2022,17.2199371248765,ARG,NY.GNS.ICTR.ZS
2021,19.4128951075758,ARG,NY.GNS.ICTR.ZS
2024,,ARM,NY.GNS.ICTR.ZS
2023,18.9794181174658,ARM,NY.GNS.ICTR.ZS
2022,22.5039109157333,ARM,NY.GNS.ICTR.ZS
2021,19.662447649442,ARM,NY.GNS.ICTR.ZS
2024,,AUS,NY.GNS.ICTR.ZS
2023,23.9804597252506,AUS,NY.GNS.ICTR.ZS
2022,25.0992677655241,AUS,NY.GNS.ICTR.ZS
2021,25.4528244441424,AUS,NY.GNS.ICTR.ZS
2024,,AUT,NY.GNS.ICTR.ZS
2023,26.2743599939154,AUT,NY.GNS.ICTR.ZS
2022,27.514758748639,AUT,NY.GNS.ICTR.ZS
2021,29.1359764695507,AUT,NY.GNS.ICTR.ZS
2024,,AZE,NY.GNS.ICTR.ZS
2023,29.9796911520217,AZE,NY.GNS.ICTR.ZS
2022,42.0519877557144,AZE,NY.GNS.ICTR.ZS
2021,32.5315200551054,AZE,NY.GNS.ICTR.ZS
2024,,BDI,NY.GNS.ICTR.ZS
2023,11.0070475916622,BDI,NY.GNS.ICTR.ZS
2022,9.97861938954023,BDI,NY.GNS.ICTR.ZS
2021,12.5667160987751,BDI,NY.GNS.ICTR.ZS
2024,,BEL,NY.GNS.ICTR.ZS
2023,23.9045374132728,BEL,NY.GNS.ICTR.ZS
2022,24.2498245006142,BEL,NY.GNS.ICTR.ZS
2021,26.4579098332101,BEL,NY.GNS.ICTR.ZS
2024,,BEN,NY.GNS.ICTR.ZS
2023,,BEN,NY.GNS.ICTR.ZS
2022,28.7782108840034,BEN,NY.GNS.ICTR.ZS
2021,22.8427684293831,BEN,NY.GNS.ICTR.ZS
2024,,BFA,NY.GNS.ICTR.ZS
2023,15.2630835600576,BFA,NY.GNS.ICTR.ZS
2022,15.0331775680831,BFA,NY.GNS.ICTR.ZS
2021,17.0493517183387,BFA,NY.GNS.ICTR.ZS
2024,,BGD,NY.GNS.ICTR.ZS
2023,34.8812458482969,BGD,NY.GNS.ICTR.ZS
2022,33.9494644149112,BGD,NY.GNS.ICTR.ZS
2021,36.051174233546,BGD,NY.GNS.ICTR.ZS
2024,,BGR,NY.GNS.ICTR.ZS
2023,20.5350335854714,BGR,NY.GNS.ICTR.ZS
2022,20.0834220862858,BGR,NY.GNS.ICTR.ZS
2021,20.458072264541,BGR,NY.GNS.ICTR.ZS
2024,,BHR,NY.GNS.ICTR.ZS
2023,34.8512036513846,BHR,NY.GNS.ICTR.ZS
2022,39.5984350349793,BHR,NY.GNS.ICTR.ZS
2021,34.4644931726657,BHR,NY.GNS.ICTR.ZS
2024,,BHS,NY.GNS.ICTR.ZS
2023,15.7823140310353,BHS,NY.GNS.ICTR.ZS
2022,15.4457654486465,BHS,NY.GNS.ICTR.ZS
2021,7.44061128816331,BHS,NY.GNS.ICTR.ZS
2024,,BIH,NY.GNS.ICTR.ZS
2023,21.7633590040528,BIH,NY.GNS.ICTR.ZS
2022,23.0621999668998,BIH,NY.GNS.ICTR.ZS
2021,22.0953817265801,BIH,NY.GNS.ICTR.ZS
2024,,BLR,NY.GNS.ICTR.ZS
2023,25.309795505441,BLR,NY.GNS.ICTR.ZS
2022,26.4336811628868,BLR,NY.GNS.ICTR.ZS
2021,29.6628454693963,BLR,NY.GNS.ICTR.ZS
2024,,BLZ,NY.GNS.ICTR.ZS
2023,21.9692517113524,BLZ,NY.GNS.ICTR.ZS
2022,19.1150659283374,BLZ,NY.GNS.ICTR.ZS
2021,22.4386630155034,BLZ,NY.GNS.ICTR.ZS
2024,,BOL,NY.GNS.ICTR.ZS
2023,12.0206907432192,BOL,NY.GNS.ICTR.ZS
2022,13.9394818717916,BOL,NY.GNS.ICTR.ZS
2021,13.8490457408373,BOL,NY.GNS.ICTR.ZS
2024,,BRA,NY.GNS.ICTR.ZS
2023,15.5405854740895,BRA,NY.GNS.ICTR.ZS
2022,15.955116099468,BRA,NY.GNS.ICTR.ZS
2021,17.1564858664614,BRA,NY.GNS.ICTR.ZS
2024,,BRB,NY.GNS.ICTR.ZS
2023,,BRB,NY.GNS.ICTR.ZS
2022,,BRB,NY.GNS.ICTR.ZS
2021,,BRB,NY.GNS.ICTR.ZS
2024,,BRN,NY.GNS.ICTR.ZS
2023,45.9624291585945,BRN,NY.GNS.ICTR.ZS
2022,50.3825964673912,BRN,NY.GNS.ICTR.ZS
2021,49.7356852788073,BRN,NY.GNS.ICTR.ZS
2024,,BTN,NY.GNS.ICTR.ZS
2023,,BTN,NY.GNS.ICTR.ZS
2022,21.0391381336991,BTN,NY.GNS.ICTR.ZS
2021,23.9645134190455,BTN,NY.GNS.ICTR.ZS
2024,,BWA,NY.GNS.ICTR.ZS
2023,35.9562528099589,BWA,NY.GNS.ICTR.ZS
2022,36.6818570015634,BWA,NY.GNS.ICTR.ZS
2021,32.0543050525435,BWA,NY.GNS.ICTR.ZS
2024,,CAF,NY.GNS.ICTR.ZS
2023,,CAF,NY.GNS.ICTR.ZS
2022,,CAF,NY.GNS.ICTR.ZS
2021,,CAF,NY.GNS.ICTR.ZS
2024,,CAN,NY.GNS.ICTR.ZS
2023,21.9196644009636,CAN,NY.GNS.ICTR.ZS
2022,24.0595642612119,CAN,NY.GNS.ICTR.ZS
2021,23.2779448736414,CAN,NY.GNS.ICTR.ZS
2024,,CHE,NY.GNS.ICTR.ZS
2023,32.6780413326863,CHE,NY.GNS.ICTR.ZS
2022,34.8672935339648,CHE,NY.GNS.ICTR.ZS
2021,35.2493473181756,CHE,NY.GNS.ICTR.ZS
2024,,CHL,NY.GNS.ICTR.ZS
2023,19.3381989902957,CHL,NY.GNS.ICTR.ZS
2022,16.8370044359832,CHL,NY.GNS.ICTR.ZS
2021,16.6254465707356,CHL,NY.GNS.ICTR.ZS
2024,,CHN,NY.GNS.ICTR.ZS
2023,43.6071866130656,CHN,NY.GNS.ICTR.ZS
2022,45.8138246111187,CHN,NY.GNS.ICTR.ZS
2021,45.4706846355198,CHN,NY.GNS.ICTR.ZS
2024,,CIV,NY.GNS.ICTR.ZS
2023,,CIV,NY.GNS.ICTR.ZS
2022,18.1897612431985,CIV,NY.GNS.ICTR.ZS
2021,19.0509975508603,CIV,NY.GNS.ICTR.ZS
2024,,CMR,NY.GNS.ICTR.ZS
2023,15.4378961946457,CMR,NY.GNS.ICTR.ZS
2022,15.6057888516949,CMR,NY.GNS.ICTR.ZS
2021,13.9396280594602,CMR,NY.GNS.ICTR.ZS
2024,,COD,NY.GNS.ICTR.ZS
2023,29.5675793943261,COD,NY.GNS.ICTR.ZS
2022,26.9110509529258,COD,NY.GNS.ICTR.ZS
2021,26.4590790478306,COD,NY.GNS.ICTR.ZS
2024,,COG,NY.GNS.ICTR.ZS
2023,,COG,NY.GNS.ICTR.ZS
2022,,COG,NY.GNS.ICTR.ZS
2021,31.6560276354911,COG,NY.GNS.ICTR.ZS
2024,,COL,NY.GNS.ICTR.ZS
2023,11.3129375004262,COL,NY.GNS.ICTR.ZS
2022,13.5390968960442,COL,NY.GNS.ICTR.ZS
2021,13.0598733710229,COL,NY.GNS.ICTR.ZS
2024,,COM,NY.GNS.ICTR.ZS
2023,14.8225373577531,COM,NY.GNS.ICTR.ZS
2022,15.445073409489,COM,NY.GNS.ICTR.ZS
2021,14.7487607271399,COM,NY.GNS.ICTR.ZS
2024,,CPV,NY.GNS.ICTR.ZS
2023,17.5620792331204,CPV,NY.GNS.ICTR.ZS
2022,19.1184631673129,CPV,NY.GNS.ICTR.ZS
2021,17.5737668216806,CPV,NY.GNS.ICTR.ZS
2024,,CRI,NY.GNS.ICTR.ZS
2023,14.308379784913,CRI,NY.GNS.ICTR.ZS
2022,13.9460833075128,CRI,NY.GNS.ICTR.ZS
2021,14.5296479485533,CRI,NY.GNS.ICTR.ZS
2024,,CUB,NY.GNS.ICTR.ZS
2023,,CUB,NY.GNS.ICTR.ZS
2022,,CUB,NY.GNS.ICTR.ZS
2021,,CUB,NY.GNS.ICTR.ZS
2024,,CYP,NY.GNS.ICTR.ZS
2023,11.049506760773,CYP,NY.GNS.ICTR.ZS
2022,15.6056002902256,CYP,NY.GNS.ICTR.ZS
2021,14.5019046148351,CYP,NY.GNS.ICTR.ZS
2024,,CZE,NY.GNS.ICTR.ZS
2023,25.1144799897049,CZE,NY.GNS.ICTR.ZS
2022,23.2422724353456,CZE,NY.GNS.ICTR.ZS
2021,24.3444820833917,CZE,NY.GNS.ICTR.ZS
2024,,DEU,NY.GNS.ICTR.ZS
2023,26.5876976056825,DEU,NY.GNS.ICTR.ZS
2022,25.6783913415747,DEU,NY.GNS.ICTR.ZS
2021,28.1892124535469,DEU,NY.GNS.ICTR.ZS
2024,,DMA,NY.GNS.ICTR.ZS
2023,,DMA,NY.GNS.ICTR.ZS
2022,,DMA,NY.GNS.ICTR.ZS
2021,,DMA,NY.GNS.ICTR.ZS
2024,,DNK,NY.GNS.ICTR.ZS
2023,32.6597045990344,DNK,NY.GNS.ICTR.ZS
2022,36.3526346682359,DNK,NY.GNS.ICTR.ZS
2021,32.2777391238455,DNK,NY.GNS.ICTR.ZS
2024,,DOM,NY.GNS.ICTR.ZS
2023,27.4874846866006,DOM,NY.GNS.ICTR.ZS
2022,27.6798728796885,DOM,NY.GNS.ICTR.ZS
2021,27.8565044415782,DOM,NY.GNS.ICTR.ZS
2024,,DZA,NY.GNS.ICTR.ZS
2023,40.5638778400613,DZA,NY.GNS.ICTR.ZS
2022,44.0735633044553,DZA,NY.GNS.ICTR.ZS
2021,38.2887197873427,DZA,NY.GNS.ICTR.ZS
2024,,ECU,NY.GNS.ICTR.ZS
2023,23.5146465240072,ECU,NY.GNS.ICTR.ZS
2022,24.1330157887333,ECU,NY.GNS.ICTR.ZS
2021,23.8102264095045,ECU,NY.GNS.ICTR.ZS
2024,,EGY,NY.GNS.ICTR.ZS
2023,11.1760243124625,EGY,NY.GNS.ICTR.ZS
2022,12.7540771437679,EGY,NY.GNS.ICTR.ZS
2021,10.8540257387702,EGY,NY.GNS.ICTR.ZS
2024,,ERI,NY.GNS.ICTR.ZS
2023,,ERI,NY.GNS.ICTR.ZS
2022,,ERI,NY.GNS.ICTR.ZS
2021,,ERI,NY.GNS.ICTR.ZS
2024,,ESP,NY.GNS.ICTR.ZS
2023,23.3168180892991,ESP,NY.GNS.ICTR.ZS
2022,21.0502012358731,ESP,NY.GNS.ICTR.ZS
2021,21.6753159959636,ESP,NY.GNS.ICTR.ZS
2024,,EST,NY.GNS.ICTR.ZS
2023,23.381514836491,EST,NY.GNS.ICTR.ZS
2022,24.5689918734199,EST,NY.GNS.ICTR.ZS
2021,27.2491644591325,EST,NY.GNS.ICTR.ZS
2024,,ETH,NY.GNS.ICTR.ZS
2023,19.1764060457043,ETH,NY.GNS.ICTR.ZS
2022,21.5541374091234,ETH,NY.GNS.ICTR.ZS
2021,25.0785653427702,ETH,NY.GNS.ICTR.ZS
2024,,FIN,NY.GNS.ICTR.ZS
2023,21.927162011644,FIN,NY.GNS.ICTR.ZS
2022,25.4174740247134,FIN,NY.GNS.ICTR.ZS
2021,25.8389007629784,FIN,NY.GNS.ICTR.ZS
2024,,FJI,NY.GNS.ICTR.ZS
2023,,FJI,NY.GNS.ICTR.ZS
2022,0.923992683375093,FJI,NY.GNS.ICTR.ZS
2021,5.80323382526188,FJI,NY.GNS.ICTR.ZS
2024,,FRA,NY.GNS.ICTR.ZS
2023,20.5872501527241,FRA,NY.GNS.ICTR.ZS
2022,20.6410323280329,FRA,NY.GNS.ICTR.ZS
2021,22.2822654765554,FRA,NY.GNS.ICTR.ZS
2024,,FSM,NY.GNS.ICTR.ZS
2023,,FSM,NY.GNS.ICTR.ZS
